city code,city,state
2452,Chrisman,Illinois
14498,West Lebanon,Indiana
2141,Catlin,Illinois
9807,Oblong,Illinois
2089,Casey,Illinois
6165,Hoopeston,Illinois
14292,Watseka,Illinois
3758,Earl Park,Indiana
10102,Otterbein,Indiana
8932,Morocco,Indiana
8988,Mount Ayr,Indiana
3565,Donovan,Illinois
4753,Fowler,Indiana
841,Beaverville,Illinois
447,Aroma Park,Illinois
8082,Manteno,Illinois
147,Algonac,Michigan
171,Allenton,Michigan
195,Almont Vlg,Michigan
193,Almont,Michigan
194,Almont Township,Michigan
431,Armada,Michigan
432,Armada Township,Michigan
6802,Kenockee Township,Michigan
5442,Greenwood Township,Michigan
2213,Center Line,Michigan
4170,Emmett,Michigan
4171,Emmett Township,Michigan
6458,Ira,Michigan
4785,Franklin Vlg,Michigan
1066,Beverly Hills Vlg,Michigan
4793,Fraser,Michigan
14128,Wales Township,Michigan
5827,Hazel Park,Michigan
6564,Jeddo,Michigan
5323,Grant Township,Michigan
3907,Eastpointe,Michigan
11391,Riley Township,Michigan
7960,Macomb Township,Michigan
7959,Macomb,Michigan
8997,Mount Clemens,Michigan
2380,Chesterfield Township,Michigan
7489,Lenox Township,Michigan
2627,Clyde Township,Michigan
4673,Fort Gratiot,Michigan
1777,Burtchville,Michigan
1778,Burtchville Township,Michigan
10844,Port Huron,Michigan
2088,Casco Township,Michigan
11576,Romeo Vlg,Michigan
11575,Romeo,Michigan
1642,Bruce,Michigan
1643,Bruce Township,Michigan
11684,Royal Oak,Michigan
10715,Pleasant Ridge,Michigan
12912,Sterling Heights,Michigan
11800,Saint Clair Shores,Michigan
5627,Hamtramck,Michigan
14433,West Bloomfield Township,Michigan
5470,Grosse Pointe Park,Michigan
6882,Kimball Township,Michigan
6881,Kimball,Michigan
7359,Lathrup Village,Michigan
5469,Grosse Pointe Farms,Michigan
5691,Harper Woods,Michigan
5472,Grosse Pointe Woods,Michigan
2545,Clawson,Michigan
1232,Bloomfield Township,Michigan
1231,Bloomfield Hills,Michigan
5468,Grosse Pointe,Michigan
10012,Orchard Lake Village,Michigan
14432,West Bloomfield,Michigan
2780,Commerce Township,Michigan
6739,Keego Harbor,Michigan
14145,Walled Lake,Michigan
14010,Village of Grosse Pointe Shores,Michigan
5471,Grosse Pointe Shores,Michigan
11176,Ray Township,Michigan
15009,Yale,Michigan
14896,Wolverine Lake,Michigan
1538,Brighton Township,Michigan
5723,Hartland Township,Michigan
5604,Hamburg Township,Michigan
4998,Genoa Township,Michigan
13216,Sylvan Township,Michigan
7919,Lyndon Township,Michigan
3927,Ecorse,Michigan
11443,River Rouge,Michigan
1559,Britton,Michigan
9703,Northfield Township,Michigan
12124,Scio Township,Michigan
7693,Lodi Township,Michigan
13314,Tecumseh,Michigan
2608,Clinton Village,Michigan
3481,Dexter Township,Michigan
14885,Wixom,Michigan
7565,Lima Township,Michigan
14701,Whitmore Lake,Michigan
6449,Iosco Township,Michigan
5446,Gregory,Michigan
5467,Grosse Ile,Michigan
5634,Handy Township,Michigan
10587,Pinckney,Michigan
10588,Pinckney Vlg,Michigan
1765,Burns Township,Michigan
13748,Tyrone Township,Michigan
406,Argentine,Michigan
9827,Oceola Township,Michigan
11047,Putnam Township,Michigan
4467,Fenton,Michigan
2683,Cohoctah,Michigan
11492,Rochester Hills,Michigan
9791,Oakland Township,Michigan
12327,Shelby Township,Michigan
13214,Sylvan Lake,Michigan
543,Auburn Hills,Michigan
14274,Waterford Township,Michigan
10805,Pontiac,Michigan
14009,Village of Clarkston,Michigan
10029,Orion,Michigan
7203,Lake Orion,Michigan
45,Addison Township,Michigan
7500,Leonard,Michigan
7501,Leonard Vlg,Michigan
10140,Oxford Township,Michigan
10141,Oxford Vlg,Michigan
8635,Milford Vlg,Michigan
361,Applegate,Michigan
8179,Marlette,Michigan
10871,Port Sanilac,Michigan
10395,Peck,Michigan
3096,Croswell,Michigan
528,Atlas,Michigan
4556,Flint,Michigan
13396,Thetford Township,Michigan
3284,Davison,Michigan
7327,Lapeer,Michigan
5280,Grand Blanc,Michigan
2612,Clio,Michigan
9120,Mundy Township,Michigan
5228,Goodrich Vlg,Michigan
9027,Mount Morris Township,Michigan
2761,Columbiaville,Michigan
11341,Richfield Township,Michigan
4018,Elba Township,Michigan
5478,Groveland Township,Michigan
5227,Goodrich,Michigan
6109,Holly Vlg,Michigan
10058,Ortonville,Michigan
13183,Swartz Creek,Michigan
6102,Holly,Michigan
13995,Vienna Township,Michigan
8117,Marathon Township,Michigan
1625,Brown City,Michigan
2039,Caro,Michigan
8316,Mayville Vlg,Michigan
2098,Cass City,Michigan
3358,Deford,Michigan
11332,Rich Township,Michigan
189,Almer Township,Michigan
13922,Vassar,Michigan
1974,Capac,Michigan
3331,Decker,Michigan
10094,Otisville Vlg,Michigan
6377,Imlay City,Michigan
10101,Otter Lake,Michigan
7000,Koylton Township,Michigan
14284,Watertown Township,Michigan
6414,Indianfields Township,Michigan
2591,Clifford Vlg,Michigan
9735,Novesta Township,Michigan
1975,Capac Vlg,Michigan
6376,Imlay,Michigan
1767,Burnside Township,Michigan
12549,Snover,Michigan
9152,Mussey,Michigan
7134,Laingsburg,Michigan
10136,Owosso,Michigan
1129,Birch Run,Michigan
11780,Saginaw,Michigan
4771,Frankenmuth,Michigan
9792,Oakley,Michigan
8098,Maple Grove,Michigan
2556,Clayton Township,Michigan
1817,Byron Vlg,Michigan
378,Arbela Township,Michigan
3332,Deckerville,Michigan
10220,Palms,Michigan
4077,Elkland Township,Michigan
2068,Carsonville,Michigan
3720,Durand,Michigan
12757,Speaker Township,Michigan
14962,Worth Township,Michigan
4883,Gagetown,Michigan
11798,Saint Charles,Michigan
1471,Brant,Michigan
2366,Chesaning,Michigan
13403,Thomas Township,Michigan
5879,Hemlock,Michigan
9368,New Lothrop,Michigan
12755,Spaulding Township,Michigan
13172,Swan Creek Township,Michigan
4754,Fowlerville,Michigan
8935,Morrice,Michigan
7481,Lennon,Michigan
7482,Lennon Vlg,Michigan
6663,Juniata Township,Michigan
5224,Goodland Township,Michigan
11603,Rose Township,Michigan
4625,Forest Township,Michigan
13710,Tuscola,Michigan
3799,East China,Michigan
9123,Munger,Michigan
770,Bay City,Michigan
4254,Essexville,Michigan
6722,Kawkawlin,Michigan
839,Beaverton,Michigan
983,Bentley,Michigan
10590,Pinconning,Michigan
9959,Omer,Michigan
5082,Gladwin,Michigan
3339,Deep River Township,Michigan
675,Bannister,Michigan
14638,Wheeler,Michigan
1487,Breckenridge,Michigan
7113,Lafayette Township,Michigan
3315,DeWitt,Michigan
3837,East Lansing,Michigan
2509,Clare,Michigan
14871,Wise Township,Michigan
2776,Comins,Michigan
1084,Big Creek Township,Michigan
8743,Mio,Michigan
3160,Curran,Michigan
728,Barton City,Michigan
5147,Glennie,Michigan
12628,South Branch,Michigan
4443,Farwell,Michigan
11600,Rose City,Michigan
6245,Hubbard Lake,Michigan
7089,Lachine,Michigan
6018,Hillman,Michigan
11838,Saint Louis,Michigan
12344,Shepherd,Michigan
8105,Maple Rapids,Michigan
3742,Eagle,Michigan
10483,Perrinton,Michigan
4142,Elsie,Michigan
6639,Jonesfield Township,Michigan
7340,Larkin Township,Michigan
11252,Reese,Michigan
4365,Fairgrove,Michigan
6219,Houghton Lake,Michigan
11597,Roscommon,Michigan
11019,Prudenville,Michigan
3426,Denton Township,Michigan
7887,Lupton,Michigan
5357,Grayling,Michigan
11815,Saint Helen,Michigan
14436,West Branch,Michigan
8170,Markey Township,Michigan
10967,Prescott,Michigan
13730,Twining,Michigan
9886,Okemos,Michigan
5758,Haslett,Michigan
5575,Hale,Michigan
2472,Churchill Township,Michigan
14706,Whittemore,Michigan
13296,Tawas City,Michigan
538,Au Gres,Michigan
8622,Mikado,Michigan
12824,Spruce,Michigan
10078,Ossineke,Michigan
10069,Oscoda,Michigan
198,Alpena,Michigan
5799,Hawks,Michigan
9215,National City,Michigan
5930,Herron,Michigan
10900,Posen,Michigan
3884,East Tawas,Michigan
12194,Sebewaing,Michigan
882,Belding,Michigan
2067,Carson City,Michigan
989,Benton Township,Michigan
3117,Crystal,Michigan
9125,Munith,Michigan
9976,Onondaga,Michigan
11453,Rives Junction,Michigan
1727,Bunker Hill Township,Michigan
3914,Eaton Rapids,Michigan
3517,Dimondale,Michigan
13122,Sunfield,Michigan
7202,Lake Odessa,Michigan
9110,Mulliken,Michigan
3964,Edmore,Michigan
4469,Fenwick,Michigan
13972,Vestaburg,Michigan
4148,Elwell,Michigan
9097,Muir,Michigan
13100,Sumner,Michigan
12477,Six Lakes,Michigan
8333,McBride,Michigan
5290,Grand Ledge,Michigan
12855,Stanwood,Michigan
10918,Potterville,Michigan
5258,Gowen,Michigan
11610,Rosebush,Michigan
11278,Remus,Michigan
14832,Winn,Michigan
7183,Lake Isabella,Michigan
14366,Weidman,Michigan
8435,Mecosta,Michigan
1929,Canadian Lakes,Michigan
8927,Morley,Michigan
342,Antrim Township,Michigan
9939,Olivet,Michigan
720,Barryton,Michigan
2190,Cedar Springs,Michigan
3600,Dowling,Michigan
6229,Howard City,Michigan
5339,Grass Lake,Michigan
8574,Michigan Center,Michigan
7506,Leoni Township,Michigan
9721,Norvell,Michigan
2528,Clarklake,Michigan
6681,Kalamazoo,Michigan
756,Battle Creek,Michigan
159,Allegan,Michigan
12656,South Haven,Michigan
5177,Gobles,Michigan
3838,East Leroy,Michigan
12141,Scotts,Michigan
2245,Ceresco,Michigan
5288,Grand Junction,Michigan
2735,Coloma,Michigan
10684,Plainwell,Michigan
8267,Mattawan,Michigan
7407,Lawton,Michigan
4466,Fennville,Michigan
3573,Dorr,Michigan
12111,Schoolcraft,Michigan
11028,Pullman,Michigan
4894,Galesburg,Michigan
5958,Hickory Corners,Michigan
10266,Parchment,Michigan
12820,Springport,Michigan
3405,Delton,Michigan
5306,Grandville,Michigan
1816,Byron Center,Michigan
12790,Spring Arbor,Michigan
6258,Hudsonville,Michigan
6595,Jerome,Michigan
6208,Horton,Michigan
2205,Cement City,Michigan
1891,Cambridge Township,Michigan
8061,Manitou Beach,Michigan
9979,Onsted,Michigan
12587,Somerset Center,Michigan
11108,Raisin Township,Michigan
1150,Bitely,Michigan
1579,Brohman,Michigan
14653,White Cloud,Michigan
5935,Hesperia,Michigan
1095,Big Rapids,Michigan
13724,Twin Lake,Michigan
9149,Muskegon,Michigan
14137,Walkerville,Michigan
5932,Hersey,Michigan
6809,Kent City,Michigan
9438,Newaygo,Michigan
2785,Comstock Park,Michigan
4862,Fruitport,Michigan
11546,Rodney,Michigan
11243,Reed City,Michigan
2438,Chippewa Township,Michigan
11311,Reynolds Township,Michigan
4302,Evart,Michigan
5285,Grand Haven,Michigan
2852,Coopersville,Michigan
14519,West Olive,Michigan
9746,Nunica,Michigan
1458,Branch,Michigan
3819,East Grand Rapids,Michigan
4805,Free Soil,Michigan
6581,Jenison,Michigan
15079,Zeeland,Michigan
9719,Norton Shores,Michigan
5717,Hart,Michigan
8427,Mears,Michigan
11644,Rothbury,Michigan
9150,Muskegon Heights,Michigan
9646,North Muskegon,Michigan
12054,Saugatuck,Michigan
7868,Ludington,Michigan
10462,Pentwater,Michigan
9333,New Era,Michigan
6473,Irons,Michigan
8057,Manistee,Michigan
12149,Scottville,Michigan
1504,Brethren,Michigan
1834,Cadillac,Michigan
4980,Gaylord,Michigan
8041,Mancelona,Michigan
12865,Star Township,Michigan
3835,East Jordan,Michigan
808,Bear Lake,Michigan
901,Bellaire Vlg,Michigan
992,Benzonia,Michigan
1060,Beulah,Michigan
4495,Fife Lake,Michigan
13603,Traverse City,Michigan
7894,Luther,Michigan
5352,Grawn,Michigan
5702,Harrietta,Michigan
8086,Manton,Michigan
6439,Interlochen,Michigan
2232,Central Lake,Michigan
6361,Idlewild,Michigan
1685,Buckley,Michigan
6682,Kaleva,Michigan
8538,Mesick,Michigan
13714,Tustin,Michigan
13412,Thompsonville,Michigan
2314,Chase,Michigan
2170,Cedar,Michigan
6156,Honor,Michigan
6843,Kewadin,Michigan
4063,Elk Rapids,Michigan
5097,Glen Arbor,Michigan
8331,McBain,Michigan
9971,Onekama,Michigan
7140,Lake Ann,Michigan
8095,Maple City,Michigan
13164,Suttons Bay,Michigan
7188,Lake Leelanau,Michigan
6685,Kalkaska,Michigan
1262,Blue Lake Township,Michigan
11152,Rapid City,Michigan
2337,Cheboygan,Michigan
14895,Wolverine,Michigan
13905,Vanderbilt,Michigan
9967,Onaway,Michigan
6403,Indian River,Michigan
101,Alanson,Michigan
10510,Petoskey,Michigan
13549,Topinabee,Michigan
7522,Levering,Michigan
6613,Johannesburg,Michigan
1307,Bois Blanc,Michigan
1426,Boyne City,Michigan
1544,Brimley Bay Mills,Michigan
6891,Kincheloe,Michigan
12063,Sault Sainte Marie,Michigan
3199,Dafter,Michigan
13643,Trout Lake,Michigan
11699,Rudyard,Michigan
6272,Hulbert,Michigan
2305,Charlevoix,Michigan
5811,Hayes Township,Michigan
10548,Pickford,Michigan
3309,De Tour Village,Michigan
5183,Goetzville,Michigan
3638,Drummond Island,Michigan
2047,Carp Lake,Michigan
4797,Frederic,Michigan
5937,Hessel,Michigan
11553,Rogers City,Michigan
7954,Mackinac Island,Michigan
9838,Ocqueoc,Michigan
4187,Engadine,Michigan
11821,Saint Ignace,Michigan
8900,Moran,Michigan
832,Beaver Island,Michigan
6467,Iron Mountain,Michigan
1873,Calumet,Michigan
9124,Munising,Michigan
692,Bark River,Michigan
3200,Daggett,Michigan
10426,Pembine,Wisconsin
6488,Ishpeming,Michigan
7019,L'Anse,Michigan
8560,Mi 49849 1624,Michigan
9244,Negaunee,Michigan
8058,Manistique,Michigan
2900,Cornell,Michigan
4240,Escanaba,Michigan
4647,Forsyth Township,Michigan
11984,Sands Township,Michigan
6912,Kingsford,Michigan
8558,Mi 49802,Michigan
6465,Iron Co,Michigan
3121,Crystal Falls,Michigan
4151,Ely Township,Michigan
471,Arvon Township,Michigan
8559,Mi 49849,Michigan
14316,Wausaukee,Wisconsin
4923,Garden,Michigan
8188,Marquette,Michigan
8496,Menominee,Michigan
8157,Marinette,Wisconsin
10889,Porterfield T Wi,Wisconsin
8158,Marinette C Wi,Wisconsin
10500,Peshtigo T Wi,Wisconsin
3979,Egg Harbor,Wisconsin
13030,Sturgeon Bay,Wisconsin
10499,Peshtigo,Wisconsin
9487,Niagara,Wisconsin
4570,Florence T Wi,Wisconsin
10888,Porterfield,Wisconsin
999,Bergland,Michigan
5420,Greenland,Michigan
9981,Ontonagon,Michigan
14281,Watersmeet,Michigan
680,Baraga,Michigan
2318,Chassell,Michigan
13559,Torch Lake Township,Michigan
2097,Caspian,Michigan
6469,Iron River,Michigan
234,Alvin T Wi,Wisconsin
6475,Ironwood,Michigan
6317,Hurley C Wi,Wisconsin
8507,Mercer,Wisconsin
8063,Manitowish Waters,Wisconsin
8733,Minocqua,Wisconsin
381,Arbor Vitae,Wisconsin
9421,New Virginia,Iowa
1676,Buckeye,Iowa
161,Alleman,Iowa
3445,Des Moines,Iowa
313,Ankeny,Iowa
14458,West Des Moines,Iowa
6336,Huxley,Iowa
14815,Windsor Heights,Iowa
262,Ames,Iowa
5458,Grimes,Iowa
7085,Lac du Flambeau,Wisconsin
1384,Boulder Junction,Wisconsin
5075,Gladbrook,Iowa
8199,Marshalltown,Iowa
4955,Garwin,Iowa
12877,State Center,Iowa
2820,Conrad,Iowa
8337,McCallsburg,Iowa
1333,Bondurant,Iowa
13820,Urbandale,Iowa
8290,Maxwell,Iowa
11558,Roland,Iowa
14947,Woodward,Iowa
12498,Slater,Iowa
2615,Clive,Iowa
2733,Colo,Iowa
11709,Runnells,Iowa
10095,Otley,Iowa
12978,Story City,Iowa
3327,Decatur City,Iowa
12422,Sigourney,Iowa
12181,Searsboro,Iowa
9410,New Sharon,Iowa
778,Bayard,Iowa
5525,Guthrie Center,Iowa
5163,Glidden,Iowa
10246,Panora,Iowa
2847,Coon Rapids,Iowa
311,Anita,Iowa
4058,Elk Horn,Iowa
6606,Jewell,Iowa
1194,Blairsburg,Iowa
3746,Eagle Grove,Iowa
3217,Dallas Center,Iowa
14303,Waukee,Iowa
24,Ackley,Iowa
7360,Latimer,Iowa
1788,Bussey,Iowa
112,Albia,Iowa
10072,Oskaloosa,Iowa
8468,Melcher Dallas,Iowa
11001,Prole,Iowa
7825,Lovilia,Iowa
5742,Harvey,Iowa
13588,Tracy,Iowa
2711,Colfax,Iowa
13891,Van Meter,Iowa
3308,De Soto,Iowa
3762,Earlham,Iowa
14857,Winterset,Iowa
8699,Minburn,Iowa
9853,Ogden,Iowa
1558,Britt,Iowa
6961,Klemme,Iowa
14354,Webster City,Iowa
6693,Kanawha,Iowa
944,Belmond,Iowa
8715,Mingo,Iowa
2297,Chariton,Iowa
5259,Gowrie,Iowa
4440,Farnhamville,Iowa
6454,Iowa Falls,Iowa
11319,Rhodes,Iowa
4032,Eldora,Iowa
7278,Lamoni,Iowa
13478,Tingley,Iowa
4114,Ellston,Iowa
6690,Kamrar,Iowa
5463,Grinnell,Iowa
9604,North English,Iowa
7776,Lorimor,Iowa
7957,Macksburg,Iowa
5063,Gilman,Iowa
13261,Tama,Iowa
7415,Le Grand,Iowa
8857,Montour,Iowa
6755,Kellogg,Iowa
11198,Reasnor,Iowa
10419,Pella,Iowa
5856,Hedrick,Iowa
5690,Harper,Iowa
13376,Thayer,Iowa
13072,Sully,Iowa
912,Belle Plaine,Iowa
3739,Dysart,Iowa
5490,Grundy Center,Iowa
2623,Clutier,Iowa
11265,Reinbeck,Iowa
13593,Traer,Iowa
11157,Rathbun,Iowa
3692,Duncombe,Iowa
11217,Red Oak,Iowa
14158,Walnut,Iowa
8237,Mason City,Iowa
2561,Clear Lake,Iowa
10061,Osage,Iowa
11290,Renwick,Iowa
146,Algona,Iowa
13494,Titonka,Iowa
1701,Buffalo Center,Iowa
6866,Kiester,Minnesota
1256,Blue Earth,Minnesota
11110,Rake,Iowa
11790,Saint Ansgar,Iowa
9536,Nora Springs,Iowa
107,Albert Lea,Minnesota
8068,Manly,Iowa
7906,Lyle,Minnesota
5820,Hayward,Minnesota
14887,Woden,Iowa
1514,Bricelyn,Minnesota
4483,Fertile,Iowa
7199,Lake Mills,Iowa
8123,Marble Rock,Iowa
3585,Dougherty,Iowa
14413,Wesley,Iowa
5275,Granada,Minnesota
4173,Emmons,Minnesota
664,Bancroft,Iowa
13187,Swea City,Iowa
5293,Grand Meadow,Minnesota
7567,Lime Springs,Iowa
11601,Rose Creek,Minnesota
1634,Brownsdale,Minnesota
4807,Freeborn,Minnesota
1293,Bode,Iowa
4665,Fort Dodge,Iowa
106,Albert City,Iowa
12469,Sioux Rapids,Iowa
12975,Storm Lake,Iowa
206,Alta,Iowa
4169,Emmetsburg,Iowa
4262,Estherville,Iowa
599,Ayrshire,Iowa
5266,Graettinger,Iowa
3185,Cylinder,Iowa
11741,Ruthven,Iowa
3491,Dickens,Iowa
3211,Dakota City,Iowa
11404,Ringsted,Iowa
11531,Rockwell City,Iowa
11561,Rolfe,Iowa
14429,West Bend,Iowa
5066,Gilmore City,Iowa
2249,Ceylon,Minnesota
3709,Dunnell,Minnesota
3769,Early,Iowa
6350,Ida Grove,Iowa
11759,Sac City,Iowa
9841,Odebolt,Iowa
13837,Vail,Iowa
14139,Wall Lake,Iowa
12349,Sherburn,Minnesota
1490,Breda,Iowa
10509,Peterson,Iowa
4313,Everly,Iowa
5725,Hartley,Iowa
9711,Northrop,Minnesota
14834,Winnebago,Minnesota
11681,Royal,Iowa
351,Aplington,Iowa
178,Allison,Iowa
6548,Janesville,Iowa
12333,Shell Rock,Iowa
3502,Dike,Iowa
2176,Cedar Falls,Iowa
7396,Lawler,Iowa
9851,Oelwein,Iowa
14586,Westgate,Iowa
4068,Elkader,Iowa
13002,Strawberry Point,Iowa
11482,Robins,Iowa
4349,Fairbank,Iowa
11063,Quasqueton,Iowa
7061,La Porte City,Iowa
4066,Elk Run Heights,Iowa
4298,Evansdale,Iowa
12772,Spillville,Iowa
13633,Tripoli,Iowa
14301,Waucoma,Iowa
5796,Hawkeye,Iowa
11192,Readlyn,Iowa
2189,Cedar Rapids,Iowa
12337,Shellsburg,Iowa
285,Anamosa,Iowa
11746,Ryan,Iowa
2681,Coggon,Iowa
10223,Palo,Iowa
14020,Villisca,Iowa
2517,Clarinda,Iowa
5350,Gravity,Iowa
5953,Hiawatha,Iowa
4062,Elk Point,South Dakota
7416,Le Mars,Iowa
994,Beresford,South Dakota
6119,Holstein,Iowa
12106,Schleswig,Iowa
3396,Deloit,Iowa
3416,Denison,Iowa
12466,Sioux Center,Iowa
8133,Marcus,Iowa
10346,Paullina,Iowa
8284,Maurice,Iowa
10983,Primghar,Iowa
2313,Charter Oak,Iowa
6460,Ireton,Iowa
121,Alcester,South Dakota
7345,Larrabee,Iowa
333,Anthon,Iowa
2918,Correctionville,Iowa
8110,Mapleton,Iowa
12705,South Sioux City,Nebraska
12467,Sioux City,Iowa
12243,Sergeant Bluff,Iowa
9966,Onawa,Iowa
12569,Soldier,Iowa
3212,Dakota Dunes,South Dakota
12406,Sibley,Iowa
1110,Bigelow,Minnesota
7644,Little Rock,Iowa
10791,Ponca,Nebraska
8352,McCook Lake,South Dakota
236,Alvord,Iowa
11502,Rock Rapids,Iowa
12774,Spirit Lake,Iowa
1421,Boyden,Iowa
9829,Ocheyedan,Iowa
5002,George,Iowa
443,Arnolds Park,Iowa
7900,Luverne,Minnesota
4949,Garretson,South Dakota
13870,Valley Springs,South Dakota
6021,Hills,Minnesota
12468,Sioux Falls,South Dakota
7336,Larchwood,Iowa
7248,Lakefield,Minnesota
4865,Fulda,Minnesota
8797,Mondamin,Iowa
8056,Manilla,Iowa
2967,Council Bluffs,Iowa
9259,Neola,Iowa
13762,Underwood,Iowa
13318,Tekamah,Nebraska
10255,Papillion,Nebraska
7078,La Vista,Nebraska
4071,Elkhorn,Nebraska
13342,Tennant,Iowa
13622,Treynor,Iowa
2070,Carter Lake,Iowa
10700,Plattsmouth,Nebraska
6784,Kennard,Nebraska
1191,Blair,Nebraska
12432,Silver City,Iowa
8758,Missouri Valley,Iowa
4657,Fort Calhoun,Nebraska
11114,Ralston,Nebraska
5911,Herman,Nebraska
9232,Nebraska City,Nebraska
11501,Rock Port,Missouri
9247,Nehawka,Nebraska
3661,Dubuque,Iowa
474,Asbury,Iowa
8113,Maquoketa,Iowa
10326,Patch Grove,Wisconsin
4944,Garnavillo,Iowa
4921,Garber,Iowa
7901,Luxemburg,Iowa
7828,Low Moor,Iowa
10282,Park View,Iowa
3493,Dickeyville,Wisconsin
3737,Dyersville,Iowa
5112,Glen Haven,Wisconsin
10466,Peosta,Iowa
4035,Eldridge,Iowa
10139,Oxford Junction,Iowa
7829,Lowden,Iowa
7735,Long Grove,Iowa
10912,Potosi,Wisconsin
3804,East Dubuque,Illinois
9978,Onslow,Iowa
10954,Prairie du Chien,Wisconsin
8377,McGregor,Iowa
8812,Monona,Iowa
3130,Cuba City,Wisconsin
10697,Platteville,Wisconsin
12069,Savanna,Illinois
8994,Mount Carroll,Illinois
12402,Shullsburg,Wisconsin
7414,Le Claire,Iowa
11758,Sabula,Iowa
1056,Bettendorf,Iowa
3334,Decorah,Iowa
14308,Waukon,Iowa
7938,Mabel,Minnesota
9287,New Albin,Iowa
4482,Ferryville,Wisconsin
7929,Lynxville,Wisconsin
14047,Viroqua,Wisconsin
85,Ainsworth,Iowa
2880,Coralville,Iowa
6452,Iowa City,Iowa
8928,Morning Sun,Iowa
2765,Columbus Junction,Iowa
6686,Kalona,Iowa
7682,Lockridge,Iowa
14393,Wellman,Iowa
7518,Letts,Iowa
241,Amana,Iowa
520,Atkins,Iowa
3722,Durant,Iowa
9143,Muscatine,Iowa
6857,Keystone,Iowa
13889,Van Horne,Iowa
1258,Blue Grass,Iowa
14118,Walcott,Iowa
9943,Ollie,Iowa
14130,Walford,Iowa
13198,Swisher,Iowa
9459,Newhall,Iowa
10107,Ottumwa,Iowa
66,Agency,Iowa
1330,Bonaparte,Iowa
6818,Keosauqua,Iowa
4031,Eldon,Iowa
3618,Drakesville,Iowa
3561,Donnellson,Iowa
6817,Keokuk,Iowa
4687,Fort Madison,Iowa
14620,Wever,Iowa
7766,Loraine,Illinois
14196,Wapello,Iowa
8441,Mediapolis,Iowa
3218,Dallas City,Illinois
14441,West Burlington,Iowa
7043,La Harpe,Illinois
7709,Lomax,Illinois
9800,Oakville,Iowa
7725,Lone Tree,Iowa
9994,Oquawka,Illinois
1114,Biggsville,Illinois
1880,Camanche,Iowa
132,Aledo,Illinois
6371,Illinois City,Illinois
13013,Stronghurst,Illinois
7650,Little York,Illinois
13301,Taylor Ridge,Illinois
8788,Moline,Illinois
2639,Coal Valley,Illinois
3849,East Moline,Illinois
12449,Silvis,Illinois
2737,Colona,Illinois
12355,Sherrard,Illinois
50,Adell,Wisconsin
7712,Lomira,Wisconsin
12313,Sheboygan,Wisconsin
9986,Oostburg,Wisconsin
1916,Campbellsport,Wisconsin
6326,Hustisford,Wisconsin
9608,North Fond du Lac,Wisconsin
4596,Fond du Lac,Wisconsin
9261,Neosho,Wisconsin
9834,Oconomowoc,Wisconsin
10516,Pewaukee,Wisconsin
889,Belgium,Wisconsin
8694,Milwaukee,Wisconsin
14678,Whitefish Bay,Wisconsin
5579,Hales Corners,Wisconsin
14319,Wauwatosa,Wisconsin
14306,Waukesha,Wisconsin
14512,West Milwaukee,Wisconsin
8497,Menomonee Falls,Wisconsin
6986,Kohler,Wisconsin
2191,Cedarburg,Wisconsin
12314,Sheboygan Falls,Wisconsin
9879,Okauchee,Wisconsin
3369,Delafield,Wisconsin
6846,Kewaskum,Wisconsin
11141,Random Lake,Wisconsin
13033,Sturtevant,Wisconsin
3132,Cudahy,Wisconsin
11439,River Hills,Wisconsin
14422,West Allis,Wisconsin
9099,Mukwonago,Wisconsin
12393,Shorewood,Wisconsin
12507,Slinger,Wisconsin
6803,Kenosha,Wisconsin
4759,Fox Point,Wisconsin
4118,Elm Grove,Wisconsin
6250,Hubertus,Wisconsin
6702,Kansasville,Wisconsin
5410,Greendale,Wisconsin
4997,Genoa City,Wisconsin
8502,Mequon,Wisconsin
9148,Muskego,Wisconsin
14806,Wind Lake,Wisconsin
13400,Thiensville,Wisconsin
9762,Oak Creek,Wisconsin
7317,Lannon,Wisconsin
1626,Brown Deer,Wisconsin
4790,Franksville,Wisconsin
12675,South Milwaukee,Wisconsin
11808,Saint Francis,Wisconsin
3885,East Troy,Wisconsin
1079,Big Bend,Wisconsin
12062,Saukville,Wisconsin
13618,Trevor,Wisconsin
2712,Colgate,Wisconsin
13725,Twin Lakes,Wisconsin
